id,created_at,name,address,latitude,longitude,accept_holidays,average_cost,average_rating,has_wifi,chairs,city_id,neighborhood_id,kind_id,cuisine_id,category_id,moment_id,offer_id
3423,2016-12-15 13:34:25,Santa Birra,"Av Antártica , 562",-23.5284004,-46.6757011,0,20,5,0,1,10,274,2,4,6,2,6981
3424,2016-12-15 16:09:30,Questo Caffe,"Av. Professor Alfonso Bovero, 1278",-23.5359001,-46.6865997,0,30,5,0,1,10,290,2,31,7,1,6986
3425,2016-12-15 16:23:20,Empada Brasil,"Av. Professor Alfonso Bovero, 1246",-23.5362358,-46.6863823,0,20,5,0,1,10,63,2,19,4,3,6990
3427,2016-12-17 21:33:33,Bacalhau Vinho e Cia,"Rua Barra Funda, 1067",-23.5267982,-46.6601067,1,100,4,0,10,10,451,1,28,1,2,7003
3428,2016-12-19 15:12:00,Twelve Burger,"Rua Pio XI, 230",-23.5263004,-46.7088013,0,50,4,0,4,10,54,2,21,1,2,7004
3429,2016-12-19 15:17:53,Pizzaria Famiglia Lucco,"Rua Pio XI, 240",-23.5266991,-46.7088013,0,60,4,0,4,10,54,2,15,1,2,7005
3430,2016-12-19 15:22:48,Kai Sushi,"Rua Pio XI, 228",-23.526546,-46.7086584,0,80,4,0,4,10,54,2,36,3,2,7006
3431,2016-12-19 15:26:29,Villa Famiglia Lucco,"Rua Tito, 79",-23.5282574,-46.6924973,0,100,4,0,2,10,125,2,35,1,2,7007
3432,2016-12-19 16:23:28,Comendo sem frescura,Rua Correia de Lemos,-23.6084995,-46.6375999,0,50,5,0,10,10,17,1,19,1,2,6996
3433,2016-12-20 13:02:24,Piadina Tree,"Avenida Juriti, 629",-23.6016006,-46.6622009,0,50,5,0,1,10,121,2,35,1,2,7008
3434,2016-12-20 13:30:25,Roast,"Rua Diana , 637",-23.5340004,-46.6817017,0,50,5,0,1,10,63,2,21,1,2,7011
3435,2016-12-20 18:03:15,Seu João Botequim,"Rodovia Raposo Tavares, S/N - Km 22,5",-23.6000004,-46.9015007,0,80,4,0,10,10,41,1,9,6,2,7014
3436,2016-12-20 18:19:35,Bar do Alemão Familia Steiner,"Rodovia Raposo Tavares km 22,3",-23.5897732,-46.8253975,0,90,5,0,10,10,41,1,2,10,1,7015
3438,2016-12-21 13:59:59,Pastel do Trevo de Bertioga - Pompéia,"Rua Ministro Ferreira Alves, 730",-23.5288677,-46.686676,0,20,5,0,1,10,87,2,56,4,3,7016
3439,2016-12-21 14:33:35,Na Mira Batataria,"Rua Coriolano, 754",-23.5259724,-46.6927986,0,60,4,0,4,10,63,2,19,5,3,7020
3440,2016-12-22 00:11:57,Casablanca,"Rua Antônio Barnabé, 4910",-23.1373005,-47.239399,1,35,5,0,5,37,45,1,4,1,2,7030
3441,2016-12-22 13:47:19,Katashi Sushi,"Rua Ministro Ferreira Alves, 638",-23.5293007,-46.6862984,0,50,5,0,1,10,63,2,36,3,2,7026
3448,2016-12-28 14:03:14,Vecchio Cancian,"Rua Mourato Coelho, 1325",-23.5566998,-46.6925011,0,60,4,0,10,10,244,1,4,1,2,7035
3452,2017-01-02 16:02:33,Amanda´s bristrot,"Rua Caio Prado, 363",-23.5510807,-46.6473465,0,100,5,0,4,10,85,2,2,6,2,7034
3453,2017-01-03 15:36:48,Aguzzo Trattoria,"Alameda dos Maracatins, 495",-23.6056604,-46.6593502,0,50,4,0,4,10,121,2,35,6,2,7036
3454,2017-01-04 12:24:30,Barcos & Restaurante,"Rua Cayowaa, 324",-23.5319996,-46.6791992,0,20,5,0,1,10,63,2,19,10,1,7039
3455,2017-01-04 13:19:53,Bar do Ed,"Rua Padre Chico, 743",-23.5277004,-46.6860008,0,20,5,0,1,10,63,2,19,10,1,7042
3456,2017-01-04 13:47:42,Espetos Bar Restaurante & Eventos,"Rua Desembargador do Vale, 663",-23.5305805,-46.6871643,0,20,5,0,1,10,63,2,19,1,2,7048
3457,2017-01-04 16:33:30,PARIBAR,"Praça Dom José Gaspar, 42",-23.5464592,-46.64188,1,60,4,0,7,10,7,1,9,1,2,7053
3458,2017-01-04 17:54:02,Yakisoba Factory - Ipiranga,"Rua Bom Pastor, 913",-23.5844002,-46.6076012,0,45,4,0,4,10,111,2,13,4,3,7051
3459,2017-01-04 18:10:20,Hamburgueria Tradi,"Rua Diogo Jácome, 391",-23.5955009,-46.6666985,0,50,5,0,10,10,262,1,21,1,2,7054
3461,2017-01-04 19:13:34,Badebec - Clarion,"Rua Jerônimo da Veiga, 248",-23.5813541,-46.6815071,0,60,5,0,10,10,168,1,3,1,2,13946
3462,2017-01-06 12:19:45,Restaurante Paulista,"R. Dona Germaine Burchard, 190",-23.5282993,-46.6713982,0,20,5,0,1,10,274,2,19,6,2,7064
3463,2017-01-06 13:18:57,Hanei Sushi - Saúde,"Avenida Bosque da Saúde, 368",-23.6119003,-46.6346016,0,60,3,0,10,10,170,1,36,1,2,7067
3464,2017-01-06 13:55:18,Avante Gaúcho Restaurante e Pizza Bar,"Rua Tanabi, 212",-23.5301991,-46.6749992,0,20,5,0,1,10,63,2,19,8,3,7068
3467,2017-01-10 14:37:48,Casa Brasil,"Rua Turiassú , 1066",-23.5321007,-46.6733017,0,20,5,0,1,10,63,2,17,7,1,7074
3468,2017-01-11 19:42:49,Nonna Angela Trattoria,"R. Terra Roxa, 196",-23.5476303,-46.5776596,1,60,4,0,4,10,96,2,35,1,2,7854
3469,2017-01-11 21:32:40,Lo Spaghetto,"Rua Emílio Mallet, 883",-23.5464191,-46.5651703,0,80,5,0,8,10,96,1,35,1,2,7080
3470,2017-01-12 13:39:38,Lebanon Market Center - Moema,"Alameda dos Nhambiquaras, 374",-23.6032009,-46.6562004,0,90,3,0,10,10,121,1,3,1,2,7083
3471,2017-01-12 16:24:20,Grab Sushi - Moema,"Alameda dos Nhambiquaras, 1147",-23.6086998,-46.6608009,0,80,5,0,10,10,276,1,36,3,2,7086
3473,2017-01-16 13:42:05,Viela Bar,"Rua Manoel Guedes, 281",-23.5829639,-46.6793022,0,35,5,0,1,10,133,2,4,1,2,7099
3474,2017-01-16 16:24:48,Yoko Sushi - Morumbi,"Rua Luís Gonzaga de Azevedo Neto, 127",-23.6158447,-46.7033539,0,80,5,0,10,10,361,1,36,1,2,7106
3475,2017-01-16 16:41:19,Paparazzi Restaurante e Pizzaria,"Rua Luís Gonzaga de Azevedo Neto, 127",-23.6158447,-46.7033539,0,60,5,0,10,10,361,1,15,1,2,7107
3476,2017-01-16 17:15:43,Charme do Brooklin,"Avenida Luis Carlos Berrini, 1792",-23.6114006,-46.6960983,0,28,5,0,1,10,129,2,19,6,2,7103
3479,2017-01-17 12:50:45,Pedaço Por Pedaço,"Rua Joaquim Floriano (Loja 18), 466",-23.5843391,-46.6750221,0,16,5,0,1,10,133,2,15,4,3,7109
3480,2017-01-17 14:51:43,Canto da Cachoeira,"Rua João Cachoeira, 1560",-23.594101,-46.6749992,0,26,5,0,1,10,262,2,4,1,2,7112
3481,2017-01-17 17:30:09,Pipeline Hamburgueria - Morumbi,"Rua Professor José Horácio Meirelles Teixeira, 999",-23.6123028,-46.7393379,0,40,5,0,10,10,250,1,21,1,2,7115
3482,2017-01-18 00:38:11,Rincão Bar e Restaurante,"Alameda dos Anapurus, 1604",-23.6120644,-46.6628876,1,50,5,0,12,10,276,1,33,1,2,13966
3484,2017-01-18 20:36:22,The Fifties - Shop. Morumbi,"Avenida Roque Petroni Junior, 1089",-23.6262302,-46.6881866,0,60,5,0,10,10,250,1,21,1,2,7126
3485,2017-01-18 21:14:12,Bier & Bier,"Avenida Sumaré, 1299",-23.5412998,-46.6759987,0,70,4,0,10,10,63,1,2,1,2,7128
3488,2017-01-23 13:11:38,Restaurante Apoena,"Av. Pres. Juscelino Kubitschek, 189",-23.5861568,-46.6725616,0,25,5,0,1,10,133,2,4,8,3,7136
3489,2017-01-23 18:05:36,Chuletão Grill & Pizza,"Rua Gustavo da Silveira, 724",-23.6515999,-46.6580009,0,80,5,0,10,10,468,1,33,1,2,7146
3491,2017-01-24 14:18:48,Club Life - Itaim Bibi,"R. Dr. Renato Paes de Barros, 908",-23.5865955,-46.6730118,0,40,5,0,1,10,133,2,17,11,3,7141
3492,2017-01-24 19:30:39,Homú Sushi,"Rua Zacarias de Gois, 628",-23.6274738,-46.6749382,0,60,5,0,10,10,152,1,36,1,2,7152
3494,2017-01-28 16:06:18,Han´ei,"Rua Caravelas, 238",-23.5823479,-46.6489792,0,76,5,0,20,10,238,1,36,1,2,13976
3495,2017-01-28 21:14:25,Restaurante Barravento,"Avenida Oceânica, 814",-13.0095015,-38.5254135,0,70,5,0,4,4,477,1,29,1,2,13977
3496,2017-01-30 12:20:24,Trattoria Famiglia Manzoli,"Rua Mourato Coelho, 1365",-23.5564003,-46.6926918,1,80,4,0,4,10,181,2,35,1,2,7277
3497,2017-01-30 18:37:00,Eat Sushi - Centro,"Praça Dom José Gaspar, 22 - República, São Paulo - SP",-23.5461998,-46.6408997,0,86,5,0,10,10,7,1,36,1,2,7160
3498,2017-01-31 12:32:33,Gostim Caseiro,"Rua João Cachoeira, 856",-23.5874996,-46.6766014,0,20,5,0,1,10,133,2,4,6,2,7161
3499,2017-01-31 13:05:17,JK Gourmet,"Avenida Juscelino Kubitschek, 1544",-23.5909004,-46.6832008,0,25,5,0,1,10,133,2,4,6,2,7164
3500,2017-01-31 17:19:29,Max Abdo Bistro,"Rua Peixoto Gomide, 1658",-23.5662003,-46.6627998,0,95,4,0,6,10,27,1,9,1,2,7167
3501,2017-02-01 12:31:50,Tre - Shopping JK,"Avenida Presidente Juscelino Kubitschek, 2041 - 110",-23.5907326,-46.6900406,1,130,4,0,6,10,133,1,35,1,2,7171
3502,2017-02-01 16:05:26,Go Burger,"Rua Ministro Jesuíno Cardoso, 538",-23.5928268,-46.6828995,0,30,5,0,1,10,133,2,21,1,2,7172
3503,2017-02-01 21:58:47,CAFFE DI MARZIO,"Alameda Rio Negro, 1033 lj 23",-23.4969158,-46.8488388,1,45,5,0,10,10,210,1,19,1,2,7177
3504,2017-02-02 12:57:58,Go Up Food,"Rua Bandeira Paulista, 449",-23.5834007,-46.6759987,0,25,5,0,1,10,133,2,19,6,2,7178
3505,2017-02-02 17:47:38,Seu Bibi - Bar & Restaurante,"Rua Pedroso Alvarenga, 666",-23.5813259,-46.6769162,0,30,5,0,1,10,133,2,4,6,2,7182
3508,2017-02-03 23:48:12,Vikk's Coffee Burger,"Rua Doutor Mário Vicente, 211",-23.5866146,-46.6164932,1,30,4,0,4,10,475,1,21,1,2,7198
3510,2017-02-06 13:21:30,Coffee Break,"Rua Leopoldo Couto Magalhães Junior, 1312",-23.5894241,-46.685276,0,30,5,0,1,10,133,2,19,6,2,7193
3511,2017-02-07 16:38:10,Sushi Butoh - Jardins,"Rua Peixoto Gomide, 1797",-23.5681,-46.6635017,0,75,5,0,1,10,27,2,36,6,2,7199
3513,2017-02-08 17:34:45,Piccolo Punto La Yaya,"Rua Ministro Jesuíno Cardoso, 117",-23.5918007,-46.6797981,0,22,5,0,1,10,133,2,4,6,2,7211
3514,2017-02-08 18:23:29,Marina Restaurante,Rua Doutor Eduardo de Souza Aranha,-23.5884876,-46.6739731,0,24,5,0,8,10,262,1,4,1,2,7214
3517,2017-02-10 16:00:01,Fresh Code Bistrô,"Rua João Cachoeira, 1066",-23.5896473,-46.6764374,0,30,5,0,1,10,262,2,17,11,3,7229
3520,2017-02-13 12:39:49,Alpendre Pub,"Rua Fidêncio Ramos, 77",-23.594101,-46.6846008,0,33,5,0,1,10,246,2,4,6,2,7235
3521,2017-02-13 15:40:52,Paris 6 Bistrô - Campinas,Av. Guilherme Campos,-22.8514214,-47.0590706,0,80,5,0,4,37,251,2,25,1,2,7251
3522,2017-02-13 16:13:54,Aneth Torteria,"Rua Quata, 614",-23.5975323,-46.6793175,0,25,5,0,1,10,246,2,19,4,3,7239
3524,2017-02-13 18:09:32,Seo Grão - Restaurante & Café,"Avenida Doutor Cardoso de Melo, 1460",-23.5965939,-46.6878777,0,25,5,0,1,10,246,2,19,6,2,7242
3525,2017-02-13 20:55:03,Paris 6 Bistrô Vaudeville,Rua Haddock Lobo,-23.5599937,-46.6638718,0,80,5,0,4,10,95,2,25,1,2,7258
3526,2017-02-13 20:58:50,Paris 6 Petit Bistrô,Alameda Tietê,-23.5610943,-46.6668015,0,80,4,0,4,10,95,2,25,1,2,7259
3527,2017-02-13 21:03:14,Paris 6 Bistrô - Barra da Tijuca,Avenida Érico Veríssimo,-23.0113049,-43.3097763,0,80,4,0,4,16,113,2,25,1,2,7260
3528,2017-02-13 21:08:26,Paris 6 Bistrô - Porto Alegre,"Rua Padre Chagas, 32",-30.0261879,-51.2048492,0,80,4,0,4,15,76,2,25,1,2,7261
3529,2017-02-13 21:12:20,Paris 6 Bistrô - Shopping Pátio Savassi,"Avenida Contorno, 6061 , L2 /Loja 228",-19.9412479,-43.9339638,0,80,4,0,4,7,240,2,25,1,2,7262
3530,2017-02-14 13:01:33,Je Vous Aime,"Rua Gomes de Carvalho , 1289",-23.5970535,-46.6855049,0,27,5,0,1,10,246,2,25,6,2,7245
3531,2017-02-14 13:48:43,Caseirissímo Restaurante,"Avenida dos Bandeirantes , 551",-23.598011,-46.6874466,0,20,5,0,1,10,246,2,33,6,2,7248
3533,2017-02-14 16:35:45,1256 Sandwich House,"Rua Joaquim Távora,1256",-23.5872002,-46.6446075,0,40,5,0,1,10,238,2,21,6,2,7252
3534,2017-02-14 17:34:02,Bira Café Bar,"Rua Joaquim Távora, 955",-23.5864773,-46.6416702,0,40,5,0,1,10,238,2,19,6,2,7255
3535,2017-02-15 12:31:36,Victorino Ristorante,"Rua Gomes de Carvalho , 1005",-23.5982323,-46.6832085,0,37,5,0,1,10,246,2,19,6,2,7269
3537,2017-02-15 13:43:15,Sr. Espetto,"Rua Doutor Cardoso de Melo, 958",-23.5991955,-46.682972,0,20,5,0,1,10,246,2,4,6,2,7274
3538,2017-02-15 15:05:29,Super Pizza Pan - Vila Mariana,"Av. Dr. Altino Arantes, 455",-23.6027489,-46.6412964,0,50,4,0,10,10,238,1,15,1,2,7278
3539,2017-02-15 17:25:16,P.F. Chang's - JK,"Avenida Presidente Juscelino Kubitschek, 627",-23.5887661,-46.6755943,0,80,4,0,10,10,262,1,8,1,2,7281
3541,2017-02-16 12:46:32,Garrubbo Restaurante,"Rua Leopoldo Couto de Magalhães Junior, 1235",-23.5894165,-46.6845131,0,50,5,0,1,10,133,2,19,6,2,7288
3542,2017-02-16 13:41:29,Koskina,"Rua Iaia, 80",-23.5865321,-46.6780529,0,40,5,0,1,10,133,2,17,1,2,7291
3543,2017-02-16 15:42:13,Criminal Burguer,"Rua Barão da Passagem, 595",-23.5247402,-46.7238884,0,45,4,0,4,10,125,2,21,6,2,7294
3544,2017-02-16 17:54:46,Barê,"Alameda Lorena, 1892",-23.5615444,-46.668457,0,80,4,0,4,10,27,2,9,1,2,7295
3545,2017-02-16 23:05:49,Burger Bits,"Avenida Dom Pedro I, 110",-23.5658741,-46.6117973,1,40,5,0,10,10,199,1,21,1,2,7297
3546,2017-02-17 12:46:48,Grão Fino,"Rua Pedroso Alvarenga, 672",-23.5812874,-46.6769714,0,40,5,0,1,10,133,2,17,11,3,7298
3549,2017-02-21 14:55:11,Manah Restaurante,"Rua Doutor Cardoso de Melo, 1955",-23.5953865,-46.6918907,0,25,5,0,1,10,246,2,4,8,3,7308
3552,2017-02-22 14:04:25,Koik Masamoto Sushi,"R. Quatá, 618",-23.5974636,-46.6793594,0,50,5,0,1,10,246,2,36,6,2,7312
3553,2017-02-22 14:35:35,Bucherer,"Rua Doutor Renato Paes de Barros, 623",-23.5840187,-46.6735573,0,20,5,0,1,10,133,2,31,4,3,7314
3554,2017-02-22 20:49:23,B.Lem Bakery - Shop. Vila Olímpia,"Rua Olimpiadas, 360",-23.5953884,-46.6866875,0,20,5,0,1,10,246,2,28,4,3,7318
3555,2017-02-23 14:02:34,B.Lem Bakery - Vila Nova Conceição,"Rua Afonso Braz, 400",-23.5955143,-46.6677017,0,15,5,0,1,10,262,2,28,4,3,7323
3556,2017-02-23 14:23:32,B.Lem Bakery - Jardins,"Alameda Lorena, 1515",-23.5639668,-46.6659546,0,20,5,0,1,10,27,2,28,4,3,7326
3557,2017-02-23 14:27:37,B.Lem Bakery - Shop. Morumbi,"Av. Roque Petroni Junior, 1089",-23.6234932,-46.6989212,0,20,5,0,1,10,129,2,28,4,3,7329
3558,2017-02-23 14:32:24,B.Lem Bakery - Pinheiros,"Rua Doutor Virgílio de Carvalho Pinto, 187",-23.564043,-46.6833916,0,20,5,0,1,10,244,2,28,4,3,7332
3559,2017-02-23 14:43:53,Andiamo - Vila Lobos,"Avenida das Nações Unidas, 4777",-23.5919189,-46.6917152,0,90,5,0,10,10,518,1,35,1,2,7360
3562,2017-02-24 13:12:10,Tonel Bistrô Lusitano,"Rua Henri Dunant, 1081",-23.6264191,-46.7012749,0,45,5,0,1,10,227,2,28,1,2,7341
3564,2017-02-24 13:48:30,Comidinhas da Japa,"Rua Henri Dunant, 959",-23.6270618,-46.7004623,0,25,5,0,1,10,227,2,17,8,3,7344
3565,2017-02-24 14:15:50,O Consulado - Cozinha Brasileira,"Rua Henri Dunant, 547",-23.6297092,-46.697628,0,25,5,0,1,10,227,2,4,8,3,7347
3566,2017-02-24 15:04:11,Er Messicano,"R. Henri Dunant, 1085",-23.6263523,-46.7012215,0,25,5,0,1,10,242,2,18,1,2,7350
3567,2017-02-24 15:53:03,Tenda Paulista,"Avenida 2073 , 2073",-23.5589924,-46.6602211,0,30,5,0,10,10,204,1,19,1,2,7361
3568,2017-02-24 17:51:07,Formigaria,"Rua Domingos Antônio Ciccone, 195",-23.6254196,-46.7007065,0,35,5,0,1,10,242,2,31,4,3,7353
3569,2017-02-24 18:09:27,Volpe,"Rua Antônio Domingos Ciccone, 196",-23.6252728,-46.700676,0,30,5,0,1,10,242,2,4,8,3,7356
3570,2017-02-24 20:20:03,We Love Burger,"Rua Carlos Weber, 1409",-23.5318375,-46.7266922,1,45,5,0,4,10,193,2,21,6,2,7362
3571,2017-02-27 13:27:09,Bistrô dos Sabores,"Rua Aida, 82",-22.713213,-43.5589714,0,28,5,0,10,16,498,1,35,1,2,7370
3573,2017-03-01 14:25:08,Giggio's Burguer,"Rua Joaquim Floriano, 487",-23.5847092,-46.6747017,0,35,5,0,1,10,133,2,21,1,2,7367
3574,2017-03-01 18:56:06,Lemony Café & Delicias,"Rua João Cachoeira , 708",-23.5863514,-46.6774063,0,30,5,0,1,10,133,2,19,1,2,7373
3575,2017-03-02 14:04:05,Casa Lema - Itaim Bibi,"Rua Doutor Renato Paes de Barros, 477",-23.5827961,-46.6739159,0,45,5,0,1,10,133,2,9,6,2,7381
3576,2017-03-02 17:53:35,Na Janela Café,"Rua Manoel da Nóbrega , 1154",-23.5759068,-46.6558075,0,30,5,0,1,10,27,2,31,1,2,7384
3577,2017-03-02 19:52:35,Pastel da Feira - Praça da Árvore,"Rua Guaraú, 60",-23.6104622,-46.6385384,0,15,5,0,1,10,463,2,19,1,2,7389
3578,2017-03-02 20:57:18,Ziriguidum,"Quadra CLS 412 Bloco A, 37",-15.8301821,-47.9122124,1,40,4,0,2,2,142,2,4,6,2,7392
3579,2017-03-03 14:35:29,Le Monde Restaurante,"Alameda Santos (loja1486), 1470",-23.5632572,-46.6560631,0,25,5,0,1,10,27,2,27,8,3,7393
3580,2017-03-03 17:26:14,Puerto Morin - Cocina Peruana,"Alameda Campinas , 1060",-23.5695591,-46.6570358,0,35,5,0,1,10,27,2,1,1,2,7396
3581,2017-03-06 13:55:30,Caldeirão Mineiro,"Av. Brigadeiro Luís Antônio, 2491",-23.5691872,-46.6501656,0,19,5,0,1,10,27,2,4,8,3,7407
3583,2017-03-06 18:33:12,Lanchonete Sol do Paraiso,"R. Dr. Rafael de Barros, 659",-23.5742741,-46.6504288,0,30,5,0,1,10,189,2,4,1,2,7410
3584,2017-03-06 19:07:45,Café & Restaurante Tutóia,"R. Tutóia, 322",-23.5738869,-46.651165,0,22,5,0,1,10,189,2,4,1,2,7413
3585,2017-03-07 13:31:48,Restaurante Dona Flor,"Rua Henri Dunant, 1026",-23.6265926,-46.7007675,0,20,5,0,1,10,242,2,4,8,3,7416
3586,2017-03-07 13:54:40,Canto do Espeto,"R. Eng. Agenor Machado, 49",-23.626688,-46.6996002,0,29,5,0,1,10,242,2,19,1,2,7419
3589,2017-03-08 15:03:19,Sandoui,Alameda Joaquim Eugênio de Lima,-23.5730495,-46.657608,0,60,5,0,4,10,27,2,19,1,2,7429
3590,2017-03-08 16:00:19,Tapiocaria Market - Market Place,"Av. Chucri Zaidan, 902",-23.6215706,-46.6998596,0,27,5,0,1,10,129,2,17,1,2,7433
3591,2017-03-08 18:37:56,Coé Food - Vila Olimpia,"Rua do Rócio , 243",-23.5941772,-46.6861038,0,35,5,0,1,10,246,2,17,1,2,7436
3592,2017-03-08 19:34:56,Discovery Hamburgueria,"Rua Paulo Franco, 254",-23.5328236,-46.7278137,1,40,3,0,4,10,484,2,21,1,2,7439
3593,2017-03-09 14:40:03,Empório SP,"Rua Professor Vahia de Abreu, 741",-23.6011829,-46.6815529,0,35,5,0,1,10,246,2,19,1,2,7441
3594,2017-03-09 14:57:10,Sp Pizza,"Rua Professor Vahia de Abreu, 741",-23.6011829,-46.6815529,0,35,5,0,1,10,246,2,15,1,2,7444
3595,2017-03-09 16:50:43,Missy Hot Dog,"Rua Nelson Fernandes, 450",-23.6472435,-46.6368675,0,20,5,0,10,10,473,1,4,1,2,14066
3596,2017-03-09 18:51:35,Forneria - Shopping JK,"Avenida Presidente Juscelino Kubitschek, 2014",-23.5905244,-46.6890459,0,80,4,0,10,10,262,1,35,1,2,7511
3597,2017-03-09 20:38:48,Forneria - Pátio Higienópolis,"Av. Higienópolis, 618",-23.5422471,-46.6576357,0,90,4,0,10,10,115,1,35,1,2,7640
3598,2017-03-10 13:48:18,Naturall da Fazenda,"Rua Fernando de Albuquerque, 98",-23.5541935,-46.6573143,0,20,5,0,1,10,85,2,17,4,3,7461
3599,2017-03-10 14:07:13,Espaço 171,"Rua Fernando de Albuquerque, 171",-23.5538521,-46.6579857,0,22,5,0,1,10,85,2,4,1,2,7464
3600,2017-03-10 14:46:37,Estação Consolação Restaurante,"Rua Antonio Carlos, 656",-23.5542374,-46.660408,0,22,5,0,1,10,85,2,19,8,3,7467
3601,2017-03-10 17:35:37,LE Burger,"Alameda Franca , 1055",-23.5622406,-46.6635551,0,40,4,0,4,10,27,2,21,1,2,7470
3602,2017-03-13 13:42:55,Villa Angélica,"Avenida Angélica, 2266",-23.5519943,-46.6609726,0,24,5,0,1,10,115,2,19,8,3,7473
3603,2017-03-13 15:40:05,Dizzy Lanchonete - Santana,"Avenida Braz Leme, 2040",-23.5045891,-46.6403961,0,40,5,0,10,10,77,1,19,1,2,7482
3604,2017-03-13 15:53:30,Dizzy Lanchonete - Vila Maria,"Praça Santo Eduardo, 206",-23.5147991,-46.5866661,0,40,5,0,10,10,483,1,19,1,2,7481
3605,2017-03-13 15:57:17,Nosu - Culinária Japonesa,"Rua Maria Curupaiti, 414",-23.5035075,-46.6420232,0,90,4,0,7,10,77,1,36,1,2,7483
3606,2017-03-13 17:37:21,O Compadre Restaurante,"Avenida Baumgart, 500",-23.5153122,-46.6147842,0,80,4,0,12,10,502,1,4,8,3,7484
3607,2017-03-13 18:00:19,Guna Vegan,"Rua Augusta, 1972",-23.5597115,-46.6618996,0,20,5,0,1,10,27,2,45,4,3,7478
3608,2017-03-13 20:18:51,Sympa,"Rua Haddock Lobo, 1002",-23.5604687,-46.6646004,0,90,4,0,2,10,95,2,25,1,2,7485
3609,2017-03-14 12:41:44,Dale Milanesa!,"Alameda Santos, 843",-23.5673809,-46.6517067,0,35,5,0,1,10,17,2,19,1,2,7487
3610,2017-03-14 13:34:38,Via Palazzo,"Avenida Brigadeiro Luís Antônio ( Primeiro Piso), 2181",-23.5669842,-46.6486053,0,19,5,0,1,10,204,2,19,8,3,7490
3611,2017-03-14 17:04:09,Tre Bicchieri,"Rua General Mena Barreto, 765",-23.5828495,-46.6695023,1,130,4,0,10,10,27,1,35,1,2,7493
3612,2017-03-14 19:32:36,Empório Damiana,"R. Benta Pereira, 201",-23.5003853,-46.6413002,1,50,5,0,8,10,77,1,19,1,2,7504
3614,2017-03-15 13:32:46,Lemonade - Glúten Free Café,"Rua Maestro Cardim , 1272",-23.5722561,-46.641922,0,20,5,0,1,10,204,2,17,7,1,7495
3616,2017-03-16 14:40:25,Delish Market,"Rua Leopoldo Couto de Magalhães Junior, 671",-23.5879745,-46.6792336,0,25,5,0,1,10,133,2,19,1,2,7501
3618,2017-03-16 16:59:35,Nacho Libre,"Av. Prof. Alfonso Bovero, 754",-23.5393257,-46.6832924,1,60,4,0,2,10,290,2,18,1,2,7510
3619,2017-03-17 17:46:30,Rush,"Rua Pamplona, 918 A",-23.5656528,-46.6557503,0,25,4,0,2,10,27,2,17,4,3,7518
3620,2017-03-20 15:01:35,Barzito's,"Rua Virgílio Várzea, 101",-23.5833969,-46.6732674,0,30,5,0,1,10,133,2,4,6,2,7538
3621,2017-03-20 17:10:52,Calle 54 - Shopping Ibirapuera,"Avenida Ibirapuera, 3103",-23.6102543,-46.6666908,0,100,4,0,10,10,276,1,33,1,2,7549
3622,2017-03-20 18:36:41,U.Ovo - Shopping Villa Olímpia,"Rua Olimpíadas, 360",-23.5953999,-46.6866798,0,30,5,0,1,10,246,2,19,1,2,7541
3623,2017-03-20 20:16:31,Domo Bubble Tea,"Alameda Jaú, 474",-23.5665817,-46.6541824,0,30,5,0,1,10,27,2,19,4,3,7544
3624,2017-03-20 23:36:10,Manai Gastronomia - Augusta,"Rua Augusta, 1605",-23.557377,-46.6592835,0,45,4,0,10,10,85,1,19,8,3,7547
3625,2017-03-21 12:18:26,Lorena Gourmet,"Alameda Lorena, 1442",-23.5642757,-46.6652145,0,70,3,0,10,10,27,1,19,8,3,7548
3626,2017-03-21 14:42:00,Nossa Copa - Cozinha e Cervejas Artesanais,"Rua João Cachoeira, 356",-23.5832977,-46.6784401,0,40,5,0,6,10,133,1,19,1,2,7550
3627,2017-03-21 15:11:48,HollyFood Restaurante,"Rua Iaia, 32",-23.5864182,-46.6776466,0,35,5,0,1,10,133,2,19,1,2,7553
3628,2017-03-21 17:45:23,bannerhomerestaurante,"Rua Domingos de Morais, 907",-23.584341,-46.6370621,0,40,5,0,10,10,238,1,2,1,2,7560
3629,2017-03-21 17:46:54,Thaitai Brasil Gastronomia Tailandesa,"R. Agostinho Cantu, 47",-23.5718765,-46.7038345,0,50,5,0,1,10,141,2,24,1,2,7557
3630,2017-03-21 18:29:41,Freshie,"Rua Maria Rosa, 71",-23.5847816,-46.6842384,0,27,5,0,1,10,133,2,17,4,3,7561
3631,2017-03-22 20:06:57,Ton Ton,"Rua Caconde , 132",-23.5745335,-46.6583252,0,60,5,0,1,10,27,2,19,1,2,7569
3632,2017-03-22 21:56:21,L'Entrecôte De Paris - Alphaville,"Alameda Madeira, 328 - Complexo Madeira",-23.4951172,-46.8524208,0,90,4,0,4,10,210,2,25,1,2,7652
3634,2017-03-23 13:04:03,Restaurante Gardens,"Alameda Santos, 1470",-23.5632572,-46.6560631,0,20,5,0,1,10,95,2,4,8,3,7576
3635,2017-03-23 17:15:59,Sham Cozinha Árabe,"Rua Pamplona, 792",-23.5647964,-46.6549759,0,18,5,0,1,10,27,2,3,1,2,7580
3636,2017-03-24 14:01:40,Rolls - Create Your Sushi,"Rua Santa Justina, 97",-23.5947227,-46.6738739,0,70,5,0,6,10,133,1,36,1,2,7598
